fecha,metrica,procesadora,valor,origen
01/10/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1961012,OMP 02
01/11/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1967980,OMP 02
01/12/2020,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1982418,OMP 02
01/01/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1986011,OMP 02
01/02/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1994787,OMP 02
01/03/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2006294,OMP 02
01/04/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,1995165,OMP 02
01/05/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2003651,OMP 02
01/06/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2044910,OMP 02
01/07/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2037093,OMP 02
01/08/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2047199,OMP 02
01/09/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2051872,OMP 02
01/10/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2032958,OMP 02
01/11/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2026133,OMP 02
01/12/2021,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2045762,OMP 02
01/01/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2047461,OMP 02
01/02/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2057682,OMP 02
01/03/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2069088,OMP 02
01/04/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2074225,OMP 02
01/05/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2049739,OMP 02
01/06/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2080445,OMP 02
01/07/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2100138,OMP 02
01/08/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2111548,OMP 02
01/09/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2171505,OMP 02
01/10/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2203709,OMP 02
01/11/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2234766,OMP 02
01/12/2022,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2259323,OMP 02
01/01/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2275382,OMP 02
01/02/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2257631,OMP 02
01/03/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2297000,OMP 02
01/04/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2321474,OMP 02
01/05/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2359524,OMP 02
01/06/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2400948,OMP 02
01/07/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2434999,OMP 02
01/08/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2481450,OMP 02
01/09/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2521438,OMP 02
01/10/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2561808,OMP 02
01/11/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2580278,OMP 02
01/12/2023,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2610449,OMP 02
01/01/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2639571,OMP 02
01/02/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2681034,OMP 02
01/03/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2723645,OMP 02
01/04/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2776084,OMP 02
01/05/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2810381,OMP 02
01/06/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2576570,OMP 02
01/07/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2847673,OMP 02
01/08/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2890330,OMP 02
01/09/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2935224,OMP 02
01/10/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,2981422,OMP 02
01/11/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3022448,OMP 02
01/12/2024,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3050077,OMP 02
01/01/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3095110,OMP 02
01/02/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3139860,OMP 02
01/03/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3152597,OMP 02
01/04/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3198515,OMP 02
01/05/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3242890,OMP 02
01/06/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3223307,OMP 02
01/07/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3191027,OMP 02
01/08/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3227819,OMP 02
01/09/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3258623,OMP 02
01/10/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3248031,OMP 02
01/11/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3294047,OMP 02
01/12/2025,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3342171,OMP 02
01/01/2026,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3402140,OMP 02
01/02/2026,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3453286,OMP 02
01/03/2026,Cantidad de Tarjetas de Débito Activas por Operadora,1551210,3829263,OMP 02
01/02/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,368872,OMP 02
01/03/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,425264,OMP 02
01/04/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,340482,OMP 02
01/05/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,383339,OMP 02
01/06/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,397103,OMP 02
01/07/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,383499,OMP 02
01/08/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,376367,OMP 02
01/09/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,399762,OMP 02
01/10/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,375874,OMP 02
01/11/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,377350,OMP 02
01/12/2018,Cantidad de Tarjetas de Débito Activas por Operadora,309188,438717,OMP 02
01/01/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,256902,OMP 02
01/02/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,409000,OMP 02
01/03/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,359685,OMP 02
01/04/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,335669,OMP 02
01/05/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,404951,OMP 02
01/06/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,414373,OMP 02
01/07/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,331080,OMP 02
01/08/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,431173,OMP 02
01/09/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,322190,OMP 02
01/10/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,426176,OMP 02
01/11/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,367639,OMP 02
01/12/2019,Cantidad de Tarjetas de Débito Activas por Operadora,309188,463365,OMP 02
01/01/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,355508,OMP 02
01/02/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,398347,OMP 02
01/03/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,434948,OMP 02
01/04/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,457647,OMP 02
01/05/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,436003,OMP 02
01/06/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,312102,OMP 02
01/07/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,429393,OMP 02
01/08/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,472309,OMP 02
01/09/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,349803,OMP 02
01/10/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,455020,OMP 02
01/11/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,390105,OMP 02
01/12/2020,Cantidad de Tarjetas de Débito Activas por Operadora,309188,488723,OMP 02
01/01/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,472028.14285714284,OMP 02
01/02/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,472684,OMP 02
01/03/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,472859,OMP 02
01/04/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,473638,OMP 02
01/05/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,474105,OMP 02
01/06/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,475501,OMP 02
01/07/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,476115,OMP 02
01/08/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,478414,OMP 02
01/09/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,483694,OMP 02
01/10/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,486820,OMP 02
01/11/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,488434,OMP 02
01/12/2021,Cantidad de Tarjetas de Débito Activas por Operadora,309188,540571.606,OMP 02
01/01/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,560256,OMP 02
01/02/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,587138,OMP 02
01/03/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,589122,OMP 02
01/04/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,561968,OMP 02
01/05/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,561396,OMP 02
01/06/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,561261,OMP 02
01/07/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,562211,OMP 02
01/08/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,563550,OMP 02
01/09/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,572958,OMP 02
01/10/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,594463,OMP 02
01/11/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,600496,OMP 02
01/12/2022,Cantidad de Tarjetas de Débito Activas por Operadora,309188,605000,OMP 02
01/01/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,608791,OMP 02
01/02/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,627008,OMP 02
01/03/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,627580,OMP 02
01/04/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,633007,OMP 02
01/05/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,662845,OMP 02
01/06/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,667917,OMP 02
01/07/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,672756,OMP 02
01/08/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,671218,OMP 02
01/09/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,678656,OMP 02
01/10/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,728424,OMP 02
01/11/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,731266,OMP 02
01/12/2023,Cantidad de Tarjetas de Débito Activas por Operadora,309188,770534,OMP 02
01/01/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,774915,OMP 02
01/02/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,779414,OMP 02
01/03/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,785637,OMP 02
01/04/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,789110,OMP 02
01/05/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,796445,OMP 02
01/06/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,808108,OMP 02
01/07/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,817484,OMP 02
01/08/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,799310,OMP 02
01/09/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,806414,OMP 02
01/10/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,816618,OMP 02
01/11/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,818393,OMP 02
01/12/2024,Cantidad de Tarjetas de Débito Activas por Operadora,309188,824353,OMP 02
01/01/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,828470,OMP 02
01/02/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,834029,OMP 02
01/03/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,856779,OMP 02
01/04/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,863615,OMP 02
01/05/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,870046,OMP 02
01/06/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,875937,OMP 02
01/07/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,883408,OMP 02
01/08/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,879189,OMP 02
01/09/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,883929,OMP 02
01/10/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,892942,OMP 02
01/11/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,897922,OMP 02
01/12/2025,Cantidad de Tarjetas de Débito Activas por Operadora,309188,909394,OMP 02
01/01/2026,Cantidad de Tarjetas de Débito Activas por Operadora,309188,912010,OMP 02
01/02/2026,Cantidad de Tarjetas de Débito Activas por Operadora,309188,915657,OMP 02
01/03/2026,Cantidad de Tarjetas de Débito Activas por Operadora,309188,922955,OMP 02
01/02/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,21915,OMP 02
01/03/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,22435,OMP 02
01/04/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,22968,OMP 02
01/05/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,23477,OMP 02
01/06/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,24231,OMP 02
01/07/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,25144,OMP 02
01/08/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,25775,OMP 02
01/09/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,26330,OMP 02
01/10/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,26509,OMP 02
01/11/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,26986,OMP 02
01/12/2018,Cantidad de Tarjetas de Débito Activas por Operadora,21408,27418,OMP 02
01/01/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,28110,OMP 02
01/02/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,28506,OMP 02
01/03/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,28818,OMP 02
01/04/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,29292,OMP 02
01/05/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,29509,OMP 02
01/06/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,29914,OMP 02
01/07/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,30593,OMP 02
01/08/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,31117,OMP 02
01/09/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,31754,OMP 02
01/10/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,32355,OMP 02
01/11/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,32769,OMP 02
01/12/2019,Cantidad de Tarjetas de Débito Activas por Operadora,21408,33361,OMP 02
01/01/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,34096,OMP 02
01/02/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,34679,OMP 02
01/03/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,35187,OMP 02
01/04/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,35615,OMP 02
01/05/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,36413,OMP 02
01/06/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,37069,OMP 02
01/07/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,38392,OMP 02
01/08/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,39368,OMP 02
01/09/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,39934,OMP 02
01/10/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,40969,OMP 02
01/11/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,41370,OMP 02
01/12/2020,Cantidad de Tarjetas de Débito Activas por Operadora,21408,42124,OMP 02
01/01/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,41904,OMP 02
01/02/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,42203,OMP 02
01/03/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,42628,OMP 02
01/04/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,42894,OMP 02
01/05/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,43362,OMP 02
01/06/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,43721,OMP 02
01/07/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,44042,OMP 02
01/08/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,44381,OMP 02
01/09/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,44765,OMP 02
01/10/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,44603,OMP 02
01/11/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,44392,OMP 02
01/12/2021,Cantidad de Tarjetas de Débito Activas por Operadora,21408,44709,OMP 02
01/01/2022,Cantidad de Tarjetas de Débito Activas por Operadora,21408,45109,OMP 02
01/02/2022,Cantidad de Tarjetas de Débito Activas por Operadora,21408,45261,OMP 02
01/03/2022,Cantidad de Tarjetas de Débito Activas por Operadora,21408,45497,OMP 02
01/04/2022,Cantidad de Tarjetas de Débito Activas por Operadora,21408,45764,OMP 02
01/05/2022,Cantidad de Tarjetas de Débito Activas por Operadora,21408,46128,OMP 02
01/06/2022,Cantidad de Tarjetas de Débito Activas por Operadora,21408,46661,OMP 02
01/07/2022,Cantidad de Tarjetas de Débito Activas por Operadora,21408,47460,OMP 02
